venue_region,season,bowler,balls,runs_conceded,wickets,dot_balls,innings_bowled,overs,economy,bowling_strike_rate,dot_ball_pct,runs_per_wicket
Overseas,2014,I Sharma,24,29,1,9,1,4.0,7.25,24.0,37.5,29.0
Overseas,2014,IC Pandey,24,23,2,13,1,4.0,5.75,12.0,54.17,11.5
Overseas,2014,Iqbal Abdulla,12,18,0,2,1,2.0,9.0,0.0,16.67,0.0
Overseas,2014,JD Unadkat,24,34,3,8,1,4.0,8.5,8.0,33.33,11.33
Overseas,2014,JDS Neesham,24,30,1,7,1,4.0,7.5,24.0,29.17,30.0
Overseas,2014,JH Kallis,48,61,1,12,3,8.0,7.62,48.0,25.0,61.0
Overseas,2014,JP Duminy,24,26,0,6,1,4.0,6.5,0.0,25.0,0.0
Overseas,2014,JP Faulkner,36,53,5,9,3,6.0,8.83,7.2,25.0,10.6
Overseas,2014,KA Pollard,12,19,0,4,1,2.0,9.5,0.0,33.33,0.0
Overseas,2014,KV Sharma,12,8,0,5,1,2.0,4.0,0.0,41.67,0.0
Overseas,2014,KW Richardson,72,73,6,30,3,12.0,6.08,12.0,41.67,12.17
Overseas,2014,L Balaji,42,66,3,13,2,7.0,9.43,14.0,30.95,22.0
Overseas,2014,M Morkel,72,82,4,39,3,12.0,6.83,18.0,54.17,20.5
Overseas,2014,M Vijay,6,13,0,2,1,1.0,13.0,0.0,33.33,0.0
Overseas,2014,MA Starc,24,30,2,14,1,4.0,7.5,12.0,58.33,15.0
Overseas,2014,MG Johnson,44,70,2,17,2,7.33,9.55,22.0,38.64,35.0
Overseas,2014,MM Sharma,35,52,1,11,2,5.83,8.92,35.0,31.43,52.0
Overseas,2014,Mohammed Shami,24,45,2,8,1,4.0,11.25,12.0,33.33,22.5
Overseas,2014,P Awana,18,35,1,5,1,3.0,11.67,18.0,27.78,35.0
Overseas,2014,P Negi,18,37,0,5,1,3.0,12.33,0.0,27.78,0.0
Overseas,2014,PP Chawla,60,61,4,23,3,10.0,6.1,15.0,38.33,15.25
Overseas,2014,PP Ojha,24,36,0,7,1,4.0,9.0,0.0,29.17,0.0
Overseas,2014,PV Tambe,72,75,6,29,3,12.0,6.25,12.0,40.28,12.5
Overseas,2014,R Ashwin,36,44,4,16,2,6.0,7.33,9.0,44.44,11.0
Overseas,2014,R Bhatia,54,58,4,15,3,9.0,6.44,13.5,27.78,14.5
Overseas,2014,R Dhawan,42,47,2,12,2,7.0,6.71,21.0,28.57,23.5
Overseas,2014,R Rampaul,24,16,1,13,1,4.0,4.0,24.0,54.17,16.0
Overseas,2014,R Vinay Kumar,36,45,3,14,2,6.0,7.5,12.0,38.89,15.0
Overseas,2014,RA Jadeja,40,62,2,12,2,6.67,9.3,20.0,30.0,31.0
Overseas,2014,S Nadeem,18,29,1,2,1,3.0,9.67,18.0,11.11,29.0
Overseas,2014,SL Malinga,24,27,4,10,1,4.0,6.75,6.0,41.67,6.75
Overseas,2014,SP Narine,78,87,7,33,4,13.0,6.69,11.14,42.31,12.43
Overseas,2014,SR Watson,30,33,1,15,2,5.0,6.6,30.0,50.0,33.0
Overseas,2014,STR Binny,18,15,2,8,3,3.0,5.0,9.0,44.44,7.5
Overseas,2014,Sandeep Sharma,24,21,3,16,1,4.0,5.25,8.0,66.67,7.0
Overseas,2014,Shakib Al Hasan,48,52,2,15,2,8.0,6.5,24.0,31.25,26.0
Overseas,2014,TG Southee,18,17,0,9,1,3.0,5.67,0.0,50.0,0.0
Overseas,2014,UT Yadav,24,29,0,9,1,4.0,7.25,0.0,37.5,0.0
Overseas,2014,YS Chahal,18,17,1,13,1,3.0,5.67,18.0,72.22,17.0
Overseas,2014,Z Khan,24,23,1,11,1,4.0,5.75,24.0,45.83,23.0
Overseas,2020,A Mishra,24,35,2,6,1,4.0,8.75,12.0,25.0,17.5
Overseas,2020,A Nortje,120,166,6,45,5,20.0,8.3,20.0,37.5,27.67
Overseas,2020,A Zampa,42,39,1,17,2,7.0,5.57,42.0,40.48,39.0
Overseas,2020,AD Russell,60,98,4,18,5,10.0,9.8,15.0,30.0,24.5
Overseas,2020,AR Patel,84,108,2,21,5,14.0,7.71,42.0,25.0,54.0
Overseas,2020,AS Rajpoot,48,114,0,13,3,8.0,14.25,0.0,27.08,0.0
Overseas,2020,Abhishek Sharma,30,45,0,4,2,5.0,9.0,0.0,13.33,0.0
Overseas,2020,Arshdeep Singh,42,59,2,18,2,7.0,8.43,21.0,42.86,29.5
Overseas,2020,B Kumar,42,55,2,19,2,7.0,7.86,21.0,45.24,27.5
Overseas,2020,BA Stokes,42,62,2,7,2,7.0,8.86,21.0,16.67,31.0
Overseas,2020,Basil Thampi,24,46,1,5,1,4.0,11.5,24.0,20.83,46.0
Overseas,2020,CH Gayle,5,5,0,0,1,0.83,6.02,0.0,0.0,0.0
Overseas,2020,CH Morris,60,73,2,27,3,10.0,7.3,30.0,45.0,36.5
Overseas,2020,CJ Green,17,24,0,6,1,2.83,8.48,0.0,35.29,0.0
Overseas,2020,CJ Jordan,63,114,3,16,3,10.5,10.86,21.0,25.4,38.0
Overseas,2020,CV Varun,168,183,9,58,7,28.0,6.54,18.67,34.52,20.33
Overseas,2020,DJ Bravo,24,37,4,8,1,4.0,9.25,6.0,33.33,9.25
Overseas,2020,DL Chahar,90,128,4,32,4,15.0,8.53,22.5,35.56,32.0
Overseas,2020,DR Sams,24,40,0,8,1,4.0,10.0,0.0,33.33,0.0
Overseas,2020,DW Steyn,24,44,0,9,1,4.0,11.0,0.0,37.5,0.0
Overseas,2020,HV Patel,12,20,0,1,1,2.0,10.0,0.0,8.33,0.0
Overseas,2020,I Sharma,18,26,0,4,1,3.0,8.67,0.0,22.22,0.0
Overseas,2020,I Udana,42,71,2,12,3,7.0,10.14,21.0,28.57,35.5
Overseas,2020,Imran Tahir,24,24,1,6,1,4.0,6.0,24.0,25.0,24.0
Overseas,2020,JC Archer,120,134,7,60,5,20.0,6.7,17.14,50.0,19.14
Overseas,2020,JD Unadkat,18,31,0,3,1,3.0,10.33,0.0,16.67,0.0
Overseas,2020,JDS Neesham,42,79,0,11,2,7.0,11.29,0.0,26.19,0.0
Overseas,2020,JJ Bumrah,192,218,13,88,8,32.0,6.81,14.77,45.83,16.77
Overseas,2020,JL Pattinson,147,212,9,57,7,24.5,8.65,16.33,38.78,23.56
Overseas,2020,JO Holder,48,75,4,16,2,8.0,9.38,12.0,33.33,18.75
Overseas,2020,JR Hazlewood,24,23,1,13,1,4.0,5.75,24.0,54.17,23.0
Overseas,2020,K Gowtham,24,45,1,6,1,4.0,11.25,24.0,25.0,45.0
Overseas,2020,K Rabada,120,143,12,53,5,20.0,7.15,10.0,44.17,11.92
Overseas,2020,KA Pollard,54,78,3,12,5,9.0,8.67,18.0,22.22,26.0
Overseas,2020,KH Pandya,150,194,4,45,8,25.0,7.76,37.5,30.0,48.5
Overseas,2020,KK Ahmed,42,72,2,18,2,7.0,10.29,21.0,42.86,36.0
Overseas,2020,KL Nagarkoti,60,90,1,16,4,10.0,9.0,60.0,26.67,90.0
Overseas,2020,KV Sharma,24,25,2,5,1,4.0,6.25,12.0,20.83,12.5
Overseas,2020,Kartik Tyagi,96,165,4,32,4,16.0,10.31,24.0,33.33,41.25
Overseas,2020,Kuldeep Yadav,54,74,0,9,3,9.0,8.22,0.0,16.67,0.0
Overseas,2020,L Ngidi,48,78,6,18,2,8.0,9.75,8.0,37.5,13.0
Overseas,2020,LH Ferguson,75,65,8,36,4,12.5,5.2,9.38,48.0,8.12
Overseas,2020,M Ashwin,48,60,1,15,2,8.0,7.5,48.0,31.25,60.0
Overseas,2020,M Prasidh Krishna,63,99,3,23,4,10.5,9.43,21.0,36.51,33.0
Overseas,2020,MM Ali,6,4,0,3,1,1.0,4.0,0.0,50.0,0.0
Overseas,2020,MP Stoinis,76,122,6,18,4,12.67,9.63,12.67,23.68,20.33
Overseas,2020,Mohammad Nabi,24,24,0,4,1,4.0,6.0,0.0,16.67,0.0
Overseas,2020,Mohammed Shami,90,138,3,34,4,15.0,9.2,30.0,37.78,46.0
Overseas,2020,Mohammed Siraj,85,101,8,44,4,14.17,7.13,10.62,51.76,12.62
Overseas,2020,Mujeeb Ur Rahman,24,44,0,6,1,4.0,11.0,0.0,25.0,0.0
Overseas,2020,N Rana,6,7,0,0,1,1.0,7.0,0.0,0.0,0.0
Overseas,2020,NM Coulter-Nile,24,51,1,8,1,4.0,12.75,24.0,33.33,51.0
Overseas,2020,Navdeep Saini,64,91,2,28,3,10.67,8.53,32.0,43.75,45.5
Overseas,2020,P Dubey,12,14,0,3,1,2.0,7.0,0.0,25.0,0.0
Overseas,2020,PJ Cummins,174,225,5,74,8,29.0,7.76,34.8,42.53,45.0
Overseas,2020,PP Chawla,42,53,1,16,2,7.0,7.57,42.0,38.1,53.0
Overseas,2020,R Ashwin,84,132,2,19,4,14.0,9.43,42.0,22.62,66.0
Overseas,2020,R Parag,6,13,0,3,1,1.0,13.0,0.0,50.0,0.0
Overseas,2020,R Tewatia,102,106,1,36,5,17.0,6.24,102.0,35.29,106.0
Overseas,2020,RA Jadeja,51,70,3,12,3,8.5,8.24,17.0,23.53,23.33
Overseas,2020,RD Chahar,180,239,10,53,8,30.0,7.97,18.0,29.44,23.9
Overseas,2020,Rashid Khan,124,119,6,46,6,20.67,5.76,20.67,37.1,19.83
Overseas,2020,Ravi Bishnoi,96,131,3,30,4,16.0,8.19,32.0,31.25,43.67
Overseas,2020,S Dube,12,11,0,4,2,2.0,5.5,0.0,33.33,0.0
Overseas,2020,S Gopal,102,110,6,36,5,17.0,6.47,17.0,35.29,18.33
Overseas,2020,S Nadeem,48,79,2,7,2,8.0,9.88,24.0,14.58,39.5
Overseas,2020,S Sandeep Warrier,18,34,0,8,1,3.0,11.33,0.0,44.44,0.0
Overseas,2020,SM Curran,66,78,3,20,4,11.0,7.09,22.0,30.3,26.0
Overseas,2020,SN Thakur,72,92,3,27,3,12.0,7.67,24.0,37.5,30.67
Overseas,2020,SP Narine,120,153,5,31,5,20.0,7.65,24.0,25.83,30.6
Overseas,2020,SS Cottrell,24,20,1,14,1,4.0,5.0,24.0,58.33,20.0
Overseas,2020,Sandeep Sharma,72,78,1,22,3,12.0,6.5,72.0,30.56,78.0
Overseas,2020,Shahbaz Ahmed,24,27,2,5,1,4.0,6.75,12.0,20.83,13.5
Overseas,2020,Shivam Mavi,90,138,5,33,5,15.0,9.2,18.0,36.67,27.6
Overseas,2020,T Natarajan,114,165,6,30,5,19.0,8.68,19.0,26.32,27.5
Overseas,2020,TA Boult,188,269,9,78,8,31.33,8.59,20.89,41.49,29.89
Overseas,2020,TK Curran,37,74,0,7,2,6.17,11.99,0.0,18.92,0.0
Overseas,2020,TU Deshpande,24,40,0,10,1,4.0,10.0,0.0,41.67,0.0
Overseas,2020,V Shankar,24,20,1,13,1,4.0,5.0,24.0,54.17,20.0
Overseas,2020,VR Aaron,24,47,0,12,1,4.0,11.75,0.0,50.0,0.0
Overseas,2020,Washington Sundar,108,99,2,43,5,18.0,5.5,54.0,39.81,49.5
Overseas,2020,YS Chahal,120,130,8,41,5,20.0,6.5,15.0,34.17,16.25
Overseas,2021,A Nortje,182,198,12,79,8,30.33,6.53,15.17,43.41,16.5
Overseas,2021,AD Russell,54,75,4,16,3,9.0,8.33,13.5,29.63,18.75
Overseas,2021,AF Milne,66,100,4,25,3,11.0,9.09,16.5,37.88,25.0
Overseas,2021,AK Markram,24,23,0,9,2,4.0,5.75,0.0,37.5,0.0
Overseas,2021,AR Patel,180,194,9,61,8,30.0,6.47,20.0,33.89,21.56
Overseas,2021,AU Rashid,18,35,0,6,1,3.0,11.67,0.0,33.33,0.0
Overseas,2021,Abdul Samad,6,9,1,1,1,1.0,9.0,6.0,16.67,9.0
Overseas,2021,Abhishek Sharma,24,23,2,9,3,4.0,5.75,12.0,37.5,11.5
Overseas,2021,Akash Singh,24,39,0,7,1,4.0,9.75,0.0,29.17,0.0
Overseas,2021,Arshdeep Singh,138,196,13,47,6,23.0,8.52,10.62,34.06,15.08
Overseas,2021,Avesh Khan,186,224,12,79,8,31.0,7.23,15.5,42.47,18.67
Overseas,2021,B Kumar,138,163,3,62,6,23.0,7.09,46.0,44.93,54.33
Overseas,2021,C Sakariya,150,205,7,57,7,25.0,8.2,21.43,38.0,29.29
Overseas,2021,CH Morris,90,162,2,24,4,15.0,10.8,45.0,26.67,81.0
Overseas,2021,CJ Jordan,18,20,2,6,1,3.0,6.67,9.0,33.33,10.0
Overseas,2021,CV Varun,240,235,13,92,10,40.0,5.88,18.46,38.33,18.08
Overseas,2021,DJ Bravo,136,178,11,48,7,22.67,7.85,12.36,35.29,16.18
Overseas,2021,DJ Hooda,12,37,0,2,1,2.0,18.5,0.0,16.67,0.0
Overseas,2021,DL Chahar,180,258,7,66,8,30.0,8.6,25.71,36.67,36.86
Overseas,2021,DT Christian,70,115,4,20,6,11.67,9.85,17.5,28.57,28.75
Overseas,2021,FA Allen,24,38,0,5,1,4.0,9.5,0.0,20.83,0.0
Overseas,2021,GD Phillips,12,20,1,4,2,2.0,10.0,12.0,33.33,20.0
Overseas,2021,GHS Garton,90,136,3,31,5,15.0,9.07,30.0,34.44,45.33
Overseas,2021,GJ Maxwell,84,111,3,22,5,14.0,7.93,28.0,26.19,37.0
Overseas,2021,HV Patel,170,204,16,64,8,28.33,7.2,10.62,37.65,12.75
Overseas,2021,Harpreet Brar,96,102,1,36,5,16.0,6.38,96.0,37.5,102.0
Overseas,2021,IC Porel,24,42,1,7,1,4.0,10.5,24.0,29.17,42.0
Overseas,2021,J Yadav,36,48,2,15,2,6.0,8.0,18.0,41.67,24.0
Overseas,2021,JD Unadkat,36,55,0,12,2,6.0,9.17,0.0,33.33,0.0
Overseas,2021,JDS Neesham,42,42,5,16,2,7.0,6.0,8.4,38.1,8.4
Overseas,2021,JJ Bumrah,168,223,15,74,7,28.0,7.96,11.2,44.05,14.87
Overseas,2021,JO Holder,167,218,13,61,7,27.83,7.83,12.85,36.53,16.77
Overseas,2021,JR Hazlewood,210,302,11,81,9,35.0,8.63,19.09,38.57,27.45
Overseas,2021,K Rabada,180,229,8,78,8,30.0,7.63,22.5,43.33,28.62
Overseas,2021,K Yadav,12,17,0,4,1,2.0,8.5,0.0,33.33,0.0
Overseas,2021,KA Jamieson,24,48,0,7,2,4.0,12.0,0.0,29.17,0.0
Overseas,2021,KA Pollard,36,41,2,11,4,6.0,6.83,18.0,30.56,20.5
Overseas,2021,KH Pandya,97,139,2,27,6,16.17,8.6,48.5,27.84,69.5
Overseas,2021,KK Ahmed,42,56,1,13,2,7.0,8.0,42.0,30.95,56.0
Overseas,2021,KM Asif,13,18,1,2,1,2.17,8.29,13.0,15.38,18.0
Overseas,2021,Kartik Tyagi,60,93,3,23,3,10.0,9.3,20.0,38.33,31.0
Overseas,2021,LH Ferguson,180,226,14,74,8,30.0,7.53,12.86,41.11,16.14
Overseas,2021,Lalit Yadav,18,35,1,5,1,3.0,11.67,18.0,27.78,35.0
Overseas,2021,M Markande,18,26,0,4,1,3.0,8.67,0.0,22.22,0.0
Overseas,2021,M Prasidh Krishna,72,108,4,33,3,12.0,9.0,18.0,45.83,27.0
Overseas,2021,MC Henriques,30,23,3,12,2,5.0,4.6,10.0,40.0,7.67
Overseas,2021,MK Lomror,42,47,1,13,4,7.0,6.71,42.0,30.95,47.0
Overseas,2021,MM Ali,80,87,2,23,5,13.33,6.53,40.0,28.75,43.5
Overseas,2021,MP Stoinis,7,9,0,0,1,1.17,7.69,0.0,0.0,0.0
Overseas,2021,Mohammad Nabi,18,33,0,3,1,3.0,11.0,0.0,16.67,0.0
Overseas,2021,Mohammed Shami,144,163,12,68,6,24.0,6.79,12.0,47.22,13.58
Overseas,2021,Mohammed Siraj,156,166,5,69,8,26.0,6.38,31.2,44.23,33.2
Overseas,2021,Mustafizur Rahman,149,221,6,46,7,24.83,8.9,24.83,30.87,36.83
Overseas,2021,N Rana,12,12,0,5,2,2.0,6.0,0.0,41.67,0.0
Overseas,2021,NM Coulter-Nile,96,95,7,42,4,16.0,5.94,13.71,43.75,13.57
Overseas,2021,NT Ellis,66,91,1,23,3,11.0,8.27,66.0,34.85,91.0
Overseas,2021,Navdeep Saini,12,26,0,3,1,2.0,13.0,0.0,25.0,0.0
Overseas,2021,PP Chawla,24,38,1,3,1,4.0,9.5,24.0,12.5,38.0
Overseas,2021,PWH de Silva,36,60,0,11,2,6.0,10.0,0.0,30.56,0.0
Overseas,2021,R Ashwin,154,185,6,49,8,25.67,7.21,25.67,31.82,30.83
Overseas,2021,R Parag,7,20,0,0,2,1.17,17.09,0.0,0.0,0.0
Overseas,2021,R Tewatia,102,145,6,22,6,17.0,8.53,17.0,21.57,24.17
Overseas,2021,RA Jadeja,150,186,7,45,9,25.0,7.44,21.43,30.0,26.57
Overseas,2021,RD Chahar,90,116,2,33,4,15.0,7.73,45.0,36.67,58.0
Overseas,2021,RG Sharma,1,4,0,0,1,0.17,23.53,0.0,0.0,0.0
Overseas,2021,RV Patel,18,22,0,5,1,3.0,7.33,0.0,27.78,0.0
Overseas,2021,Rashid Khan,168,206,9,61,7,28.0,7.36,18.67,36.31,22.89
Overseas,2021,Ravi Bishnoi,120,135,8,48,5,20.0,6.75,15.0,40.0,16.88
Overseas,2021,S Dube,12,18,0,1,1,2.0,9.0,0.0,8.33,0.0
Overseas,2021,S Gopal,6,9,0,2,1,1.0,9.0,0.0,33.33,0.0
Overseas,2021,S Kaul,110,159,4,44,5,18.33,8.67,27.5,40.0,39.75
Overseas,2021,S Sandeep Warrier,12,15,0,6,1,2.0,7.5,0.0,50.0,0.0
Overseas,2021,SM Curran,48,111,0,9,2,8.0,13.88,0.0,18.75,0.0
Overseas,2021,SN Thakur,204,262,16,82,9,34.0,7.71,12.75,40.2,16.38
Overseas,2021,SP Narine,240,253,15,90,10,40.0,6.32,16.0,37.5,16.87
Overseas,2021,Sandeep Sharma,78,95,2,31,4,13.0,7.31,39.0,39.74,47.5
Overseas,2021,Shahbaz Ahmed,54,60,3,13,3,9.0,6.67,18.0,24.07,20.0
Overseas,2021,Shakib Al Hasan,96,107,3,35,5,16.0,6.69,32.0,36.46,35.67
Overseas,2021,Shivam Mavi,139,182,10,56,6,23.17,7.85,13.9,40.29,18.2
Overseas,2021,T Shamsi,24,34,0,2,1,4.0,8.5,0.0,8.33,0.0
Overseas,2021,TA Boult,150,184,5,64,7,25.0,7.36,30.0,42.67,36.8
Overseas,2021,TG Southee,72,95,5,23,3,12.0,7.92,14.4,31.94,19.0
Overseas,2021,TK Curran,22,29,3,6,1,3.67,7.9,7.33,27.27,9.67
Overseas,2021,Umran Malik,72,96,2,31,3,12.0,8.0,36.0,43.06,48.0
Overseas,2021,VR Iyer,51,71,3,12,4,8.5,8.35,17.0,23.53,23.67
Overseas,2021,YS Chahal,180,187,14,70,8,30.0,6.23,12.86,38.89,13.36
Overseas,2022,A Nortje,72,110,6,25,3,12.0,9.17,12.0,34.72,18.33
Overseas,2022,AD Russell,39,72,8,11,3,6.5,11.08,4.88,28.21,9.0
Overseas,2022,AR Patel,54,62,2,24,3,9.0,6.89,27.0,44.44,31.0
Overseas,2022,AS Joseph,42,58,1,16,2,7.0,8.29,42.0,38.1,58.0
Overseas,2022,Arshdeep Singh,48,78,4,10,2,8.0,9.75,12.0,20.83,19.5
Overseas,2022,Avesh Khan,24,60,0,6,1,4.0,15.0,0.0,25.0,0.0
Overseas,2022,C Sakariya,24,23,2,9,1,4.0,5.75,12.0,37.5,11.5
Overseas,2022,CV Varun,60,87,1,19,3,10.0,8.7,60.0,31.67,87.0
Overseas,2022,D Pretorius,12,17,0,4,1,2.0,8.5,0.0,33.33,0.0
Overseas,2022,DJ Bravo,40,63,4,12,2,6.67,9.45,10.0,30.0,15.75
Overseas,2022,DJ Mitchell,6,20,0,0,1,1.0,20.0,0.0,0.0,0.0
Overseas,2022,DR Sams,72,88,6,35,3,12.0,7.33,12.0,48.61,14.67
Overseas,2022,HR Shokeen,42,71,2,19,2,7.0,10.14,21.0,45.24,35.5
Overseas,2022,Harpreet Brar,18,30,0,5,1,3.0,10.0,0.0,27.78,0.0
Overseas,2022,JD Unadkat,24,48,2,5,1,4.0,12.0,12.0,20.83,24.0
Overseas,2022,JJ Bumrah,72,67,5,37,3,12.0,5.58,14.4,51.39,13.4
Overseas,2022,JO Holder,24,47,0,8,1,4.0,11.75,0.0,33.33,0.0
Overseas,2022,K Gowtham,12,23,1,4,1,2.0,11.5,12.0,33.33,23.0
Overseas,2022,K Kartikeya,42,51,3,17,2,7.0,7.29,14.0,40.48,17.0
Overseas,2022,K Rabada,42,62,5,19,2,7.0,8.86,8.4,45.24,12.4
Overseas,2022,KA Pollard,18,34,0,4,2,3.0,11.33,0.0,22.22,0.0
Overseas,2022,KK Ahmed,48,71,2,18,2,8.0,8.88,24.0,37.5,35.5
Overseas,2022,KR Sen,39,63,1,11,2,6.5,9.69,39.0,28.21,63.0
Overseas,2022,Kuldeep Yadav,54,77,2,16,3,9.0,8.56,27.0,29.63,38.5
Overseas,2022,LH Ferguson,42,63,2,21,2,7.0,9.0,21.0,50.0,31.5
Overseas,2022,LS Livingstone,39,42,4,13,2,6.5,6.46,9.75,33.33,10.5
Overseas,2022,Lalit Yadav,6,6,0,4,1,1.0,6.0,0.0,66.67,0.0
Overseas,2022,M Ashwin,24,35,1,10,1,4.0,8.75,24.0,41.67,35.0
Overseas,2022,M Prasidh Krishna,42,49,1,22,2,7.0,7.0,42.0,52.38,49.0
Overseas,2022,M Theekshana,48,65,2,16,2,8.0,8.12,24.0,33.33,32.5
Overseas,2022,MJ Santner,18,16,1,9,1,3.0,5.33,18.0,50.0,16.0
Overseas,2022,MM Ali,24,13,3,16,1,4.0,3.25,8.0,66.67,4.33
Overseas,2022,MP Stoinis,12,23,3,4,1,2.0,11.5,4.0,33.33,7.67
Overseas,2022,MR Marsh,36,59,3,8,2,6.0,9.83,12.0,22.22,19.67
Overseas,2022,Mohammed Shami,48,63,3,28,2,8.0,7.88,16.0,58.33,21.0
Overseas,2022,Mohsin Khan,24,20,3,16,1,4.0,5.0,8.0,66.67,6.67
Overseas,2022,Mukesh Choudhary,36,41,5,22,2,6.0,6.83,7.2,61.11,8.2
Overseas,2022,N Rana,6,9,0,0,1,1.0,9.0,0.0,0.0,0.0
Overseas,2022,PJ Cummins,24,26,4,10,1,4.0,6.5,6.0,41.67,6.5
Overseas,2022,PJ Sangwan,12,23,0,4,1,2.0,11.5,0.0,33.33,0.0
Overseas,2022,R Ashwin,48,54,1,15,2,8.0,6.75,48.0,31.25,54.0
Overseas,2022,R Dhawan,36,43,1,8,2,6.0,7.17,36.0,22.22,43.0
Overseas,2022,RA Jadeja,24,30,0,8,1,4.0,7.5,0.0,33.33,0.0
Overseas,2022,RD Chahar,33,30,0,17,2,5.5,5.45,0.0,51.52,0.0
Overseas,2022,RP Meredith,66,85,3,32,3,11.0,7.73,22.0,48.48,28.33
Overseas,2022,Rashid Khan,48,44,2,19,2,8.0,5.5,24.0,39.58,22.0
Overseas,2022,Ravi Bishnoi,24,35,1,5,1,4.0,8.75,24.0,20.83,35.0
Overseas,2022,SN Thakur,66,102,4,26,3,11.0,9.27,16.5,39.39,25.5
Overseas,2022,SP Narine,72,80,0,23,3,12.0,6.67,0.0,31.94,0.0
Overseas,2022,Sandeep Sharma,24,17,1,15,1,4.0,4.25,24.0,62.5,17.0
Overseas,2022,Shivam Mavi,24,36,1,6,1,4.0,9.0,24.0,25.0,36.0
Overseas,2022,Simarjeet Singh,24,27,2,13,1,4.0,6.75,12.0,54.17,13.5
Overseas,2022,TA Boult,42,59,2,19,2,7.0,8.43,21.0,45.24,29.5
Overseas,2022,TG Southee,66,95,4,25,3,11.0,8.64,16.5,37.88,23.75
Overseas,2022,UT Yadav,48,66,1,16,2,8.0,8.25,48.0,33.33,66.0
Overseas,2022,VR Iyer,6,8,0,1,1,1.0,8.0,0.0,16.67,0.0
Overseas,2022,YS Chahal,48,77,2,14,2,8.0,9.62,24.0,29.17,38.5
Overseas,2022,Yash Dayal,24,42,2,10,1,4.0,10.5,12.0,41.67,21.0
Overseas,2025,Arshdeep Singh,12,24,0,2,1,2.0,12.0,0.0,16.67,0.0
Overseas,2025,Ashwani Kumar,21,29,1,5,1,3.5,8.29,21.0,23.81,29.0
Overseas,2025,Azmatullah Omarzai,6,10,0,3,1,1.0,10.0,0.0,50.0,0.0
Overseas,2025,B Kumar,12,17,1,5,1,2.0,8.5,12.0,41.67,17.0
Overseas,2025,G Coetzee,18,51,0,5,1,3.0,17.0,0.0,27.78,0.0
Overseas,2025,HH Pandya,18,37,0,3,1,3.0,12.33,0.0,16.67,0.0
Overseas,2025,Harpreet Brar,12,18,0,2,1,2.0,9.0,0.0,16.67,0.0
Overseas,2025,JJ Bumrah,24,28,1,10,1,4.0,7.0,24.0,41.67,28.0
Overseas,2025,JR Hazlewood,19,21,3,10,1,3.17,6.62,6.33,52.63,7.0
Overseas,2025,KA Jamieson,18,27,1,9,1,3.0,9.0,18.0,50.0,27.0
Overseas,2025,KH Pandya,6,10,0,2,1,1.0,10.0,0.0,33.33,0.0
Overseas,2025,M Prasidh Krishna,24,59,2,5,1,4.0,14.75,12.0,20.83,29.5
Overseas,2025,MJ Santner,6,10,1,2,1,1.0,10.0,6.0,33.33,10.0
Overseas,2025,Mohammed Siraj,24,37,1,7,1,4.0,9.25,24.0,29.17,37.0
Overseas,2025,Musheer Khan,12,27,1,1,1,2.0,13.5,12.0,8.33,27.0
Overseas,2025,Naman Dhir,6,9,0,1,1,1.0,9.0,0.0,16.67,0.0
Overseas,2025,R Sai Kishore,24,42,2,6,1,4.0,10.5,12.0,25.0,21.0
Overseas,2025,R Shepherd,6,9,1,3,1,1.0,9.0,6.0,50.0,9.0
Overseas,2025,RJ Gleeson,21,39,1,5,1,3.5,11.14,21.0,23.81,39.0
Overseas,2025,Rashid Khan,24,32,0,8,1,4.0,8.0,0.0,33.33,0.0
Overseas,2025,Suyash Sharma,18,18,3,10,1,3.0,6.0,6.0,55.56,6.0
Overseas,2025,TA Boult,24,56,2,6,1,4.0,14.0,12.0,25.0,28.0
Overseas,2025,Washington Sundar,6,7,0,2,1,1.0,7.0,0.0,33.33,0.0
Overseas,2025,Yash Dayal,24,26,2,11,1,4.0,6.5,12.0,45.83,13.0
Unknown,2014,A Mishra,93,175,2,22,4,15.5,11.29,46.5,23.66,87.5
Unknown,2014,AB Dinda,90,111,2,26,4,15.0,7.4,45.0,28.89,55.5
Unknown,2014,AR Patel,60,59,3,29,3,10.0,5.9,20.0,48.33,19.67
Unknown,2014,B Kumar,96,102,7,47,4,16.0,6.38,13.71,48.96,14.57
Unknown,2014,BW Hilfenhaus,72,107,5,26,3,12.0,8.92,14.4,36.11,21.4
Unknown,2014,CJ Anderson,30,58,3,7,3,5.0,11.6,10.0,23.33,19.33
Unknown,2014,DJG Sammy,42,76,3,11,3,7.0,10.86,14.0,26.19,25.33
Unknown,2014,DR Smith,12,15,1,4,1,2.0,7.5,12.0,33.33,15.0
Unknown,2014,DS Kulkarni,42,68,1,22,2,7.0,9.71,42.0,52.38,68.0
Unknown,2014,DW Steyn,96,102,4,45,4,16.0,6.38,24.0,46.88,25.5
Unknown,2014,GJ Maxwell,24,50,0,5,2,4.0,12.5,0.0,20.83,0.0
Unknown,2014,Harbhajan Singh,96,83,2,41,4,16.0,5.19,48.0,42.71,41.5
Unknown,2014,I Sharma,24,37,2,11,1,4.0,9.25,12.0,45.83,18.5
Unknown,2014,IC Pandey,66,69,2,30,3,11.0,6.27,33.0,45.45,34.5
Unknown,2014,IK Pathan,24,41,2,7,2,4.0,10.25,12.0,29.17,20.5
